prompt_id,is_control,alpha,hedge_logodds,entropy,top1,direction
fam_0001_u,False,-3.0,-3.766521453857422,1.2712078094482422, multiple,hedging
fam_0001_u,False,-1.5,-2.2769947052001953,3.2026424407958984, multiple,hedging
fam_0001_u,False,0.0,3.285883903503418,5.110207557678223, not,hedging
fam_0001_u,False,1.5,7.486084461212158,4.451200485229492, unavailable,hedging
fam_0001_u,False,3.0,8.87699031829834,3.7672390937805176, unavailable,hedging
fam_0006_u,False,-3.0,-3.173527717590332,1.421424388885498, multiple,hedging
fam_0006_u,False,-1.5,-0.28882884979248047,3.7650840282440186, multiple,hedging
fam_0006_u,False,0.0,5.332748889923096,2.677777051925659, not,hedging
fam_0006_u,False,1.5,8.388150215148926,2.5645556449890137, unavailable,hedging
fam_0006_u,False,3.0,9.331745147705078,2.308980703353882, unavailable,hedging
fam_0007_u,False,-3.0,-2.9849791526794434,1.6095308065414429, multiple,hedging
fam_0007_u,False,-1.5,-2.061382293701172,3.1482787132263184, multiple,hedging
fam_0007_u,False,0.0,2.682568073272705,4.726724147796631, Jacqueline,hedging
fam_0007_u,False,1.5,7.257015228271484,5.796347141265869, unavailable,hedging
fam_0007_u,False,3.0,8.796574592590332,5.148435592651367, unavailable,hedging
fam_0008_u,False,-3.0,-3.612828254699707,1.5189577341079712, multiple,hedging
fam_0008_u,False,-1.5,-2.621690273284912,2.8758912086486816, multiple,hedging
fam_0008_u,False,0.0,3.1556921005249023,4.694089412689209, Isaac,hedging
fam_0008_u,False,1.5,8.320712089538574,5.183490753173828, unavailable,hedging
fam_0008_u,False,3.0,9.392759323120117,4.8170166015625, unavailable,hedging
fam_0011_u,False,-3.0,-4.254807472229004,0.947618305683136, multiple,hedging
fam_0011_u,False,-1.5,-1.5011553764343262,3.27508544921875, a,hedging
fam_0011_u,False,0.0,3.630357265472412,4.3212504386901855, not,hedging
fam_0011_u,False,1.5,7.152580261230469,2.4758858680725098, unavailable,hedging
fam_0011_u,False,3.0,8.399959564208984,2.3531229496002197, unavailable,hedging
fam_0017_u,False,-3.0,-3.4141597747802734,0.7590266466140747, multiple,hedging
fam_0017_u,False,-1.5,-0.45937085151672363,3.362338066101074,:,hedging
fam_0017_u,False,0.0,4.497706890106201,4.723176002502441, not,hedging
fam_0017_u,False,1.5,7.728738307952881,2.950658082962036, unavailable,hedging
fam_0017_u,False,3.0,8.81004810333252,2.7502522468566895, unavailable,hedging
fam_0020_u,False,-3.0,-4.686283111572266,0.5179522633552551, multiple,hedging
fam_0020_u,False,-1.5,-3.6362128257751465,0.6024454832077026, multiple,hedging
fam_0020_u,False,0.0,1.451432228088379,4.899059295654297, not,hedging
fam_0020_u,False,1.5,5.834307670593262,4.712579250335693, unavailable,hedging
fam_0020_u,False,3.0,7.845925807952881,4.048949241638184, unavailable,hedging
fam_0022_u,False,-3.0,-4.07282829284668,0.952835202217102, multiple,hedging
fam_0022_u,False,-1.5,-2.0969085693359375,1.670940637588501, multiple,hedging
fam_0022_u,False,0.0,3.376223564147949,2.986560344696045, not,hedging
fam_0022_u,False,1.5,7.901222229003906,3.6269354820251465, unavailable,hedging
fam_0022_u,False,3.0,8.913766860961914,3.187849760055542, unavailable,hedging
fam_0023_u,False,-3.0,-3.926938056945801,0.8324443697929382, multiple,hedging
fam_0023_u,False,-1.5,-3.719473361968994,1.3253716230392456, multiple,hedging
fam_0023_u,False,0.0,0.5749859809875488,4.515068531036377, Jean,hedging
fam_0023_u,False,1.5,6.569382667541504,4.4734601974487305, Mari,hedging
