prompt_id,is_control,alpha,hedge_logodds,entropy,top1,direction
fam_0001_u,False,-3.0,-8.910438537597656,2.67350435256958, two,familiarity
fam_0001_u,False,-1.5,-8.731621742248535,2.552257537841797, two,familiarity
fam_0001_u,False,0.0,0.5749859809875488,4.515068531036377, Jean,familiarity
fam_0001_u,False,1.5,12.374677658081055,1.857848882675171, unavailable,familiarity
fam_0001_u,False,3.0,14.581584930419922,0.9239571690559387, unavailable,familiarity
fam_0006_u,False,-3.0,-9.542638778686523,2.8626418113708496, two,familiarity
fam_0006_u,False,-1.5,-9.447160720825195,2.136262893676758, the,familiarity
fam_0006_u,False,0.0,3.285883903503418,5.110207557678223, not,familiarity
fam_0006_u,False,1.5,11.8199462890625,1.0011317729949951, unavailable,familiarity
fam_0006_u,False,3.0,13.928913116455078,0.6397345662117004, unavailable,familiarity
fam_0007_u,False,-3.0,-8.447798728942871,2.976074457168579, multiple,familiarity
fam_0007_u,False,-1.5,-7.762768268585205,2.460052251815796, multiple,familiarity
fam_0007_u,False,0.0,4.5670294761657715,3.437103271484375, not,familiarity
fam_0007_u,False,1.5,13.380633354187012,2.3482699394226074, unavailable,familiarity
fam_0007_u,False,3.0,14.849742889404297,1.2619400024414062, unavailable,familiarity
fam_0008_u,False,-3.0,-9.570415496826172,2.2428109645843506, two,familiarity
fam_0008_u,False,-1.5,-9.10063648223877,2.292632579803467, multiple,familiarity
fam_0008_u,False,0.0,2.792778253555298,2.9233808517456055, not,familiarity
fam_0008_u,False,1.5,13.624085426330566,1.7378435134887695, unclear,familiarity
fam_0008_u,False,3.0,15.603675842285156,1.2495399713516235, unavailable,familiarity
fam_0011_u,False,-3.0,-8.662675857543945,2.398697853088379, ,familiarity
fam_0011_u,False,-1.5,-7.429821014404297,1.3580414056777954, ,familiarity
fam_0011_u,False,0.0,4.476003646850586,4.610578536987305, not,familiarity
fam_0011_u,False,1.5,12.638319969177246,1.151346206665039, unavailable,familiarity
fam_0011_u,False,3.0,14.662948608398438,0.7270755767822266, unavailable,familiarity
fam_0017_u,False,-3.0,-10.847432136535645,1.5542528629302979,:,familiarity
fam_0017_u,False,-1.5,-8.393184661865234,0.9981405138969421,:,familiarity
fam_0017_u,False,0.0,4.34884786605835,3.7850499153137207, not,familiarity
fam_0017_u,False,1.5,11.381202697753906,0.9446021318435669, unavailable,familiarity
fam_0017_u,False,3.0,13.564815521240234,0.7061818242073059, unavailable,familiarity
fam_0020_u,False,-3.0,-10.349578857421875,1.8667171001434326,:,familiarity
fam_0020_u,False,-1.5,-9.971074104309082,0.7449465990066528,:,familiarity
fam_0020_u,False,0.0,3.668487071990967,4.292944431304932, not,familiarity
fam_0020_u,False,1.5,11.87166976928711,1.060589075088501, unavailable,familiarity
fam_0020_u,False,3.0,14.009601593017578,0.7384835481643677, unavailable,familiarity
fam_0022_u,False,-3.0,-9.407026290893555,2.3736345767974854, two,familiarity
fam_0022_u,False,-1.5,-8.996977806091309,1.7377700805664062, ,familiarity
fam_0022_u,False,0.0,4.3526611328125,3.9619345664978027, not,familiarity
fam_0022_u,False,1.5,12.551370620727539,1.112133264541626, unavailable,familiarity
fam_0022_u,False,3.0,14.480768203735352,0.7817258238792419, unavailable,familiarity
fam_0023_u,False,-3.0,-9.775848388671875,2.377211570739746, two,familiarity
fam_0023_u,False,-1.5,-9.460288047790527,2.2212796211242676,:,familiarity
fam_0023_u,False,0.0,3.376223564147949,2.986560344696045, not,familiarity
fam_0023_u,False,1.5,13.402972221374512,1.847375512123108, unclear,familiarity
fam_0023_u,False,3.0,15.209668159484863,1.2604749202728271, unavailable,familiarity
fam_0024_u,False,-3.0,-9.927227020263672,1.8754615783691406, two,familiarity
fam_0024_u,False,-1.5,-9.909368515014648,1.6949126720428467, multiple,familiarity
fam_0024_u,False,0.0,1.6262786388397217,1.9366896152496338, Sh,familiarity
fam_0024_u,False,1.5,12.814788818359375,2.1766083240509033, unavailable,familiarity
fam_0024_u,False,3.0,15.069019317626953,1.2436747550964355, unavailable,familiarity
fam_0026_u,False,-3.0,-9.354982376098633,2.8469276428222656, two,familiarity
fam_0026_u,False,-1.5,-9.362720489501953,2.5610239505767822, the,familiarity
fam_0026_u,False,0.0,3.711670398712158,3.623626708984375, not,familiarity
fam_0026_u,False,1.5,14.696310043334961,1.835407018661499, unclear,familiarity
fam_0026_u,False,3.0,15.9757080078125,1.313112735748291, unavailable,familiarity
fam_0028_u,False,-3.0,-10.783799171447754,1.7143793106079102,:,familiarity
fam_0028_u,False,-1.5,-9.752126693725586,0.7657134532928467,:,familiarity
fam_0028_u,False,0.0,3.347860813140869,3.9774482250213623, not,familiarity
fam_0028_u,False,1.5,11.351896286010742,0.6787919998168945, unavailable,familiarity
fam_0028_u,False,3.0,13.678370475769043,0.5388669967651367, unavailable,familiarity
fam_0031_u,False,-3.0,-9.235154151916504,2.4200098514556885, two,familiarity
fam_0031_u,False,-1.5,-8.890152931213379,2.4450840950012207,:,familiarity
fam_0031_u,False,0.0,3.9688539505004883,2.8954973220825195, not,familiarity
fam_0031_u,False,1.5,12.642210006713867,1.8554933071136475, unavailable,familiarity
fam_0031_u,False,3.0,14.557735443115234,1.0686017274856567, unavailable,familiarity
fam_0035_u,False,-3.0,-9.013751029968262,2.1018972396850586,:,familiarity
fam_0035_u,False,-1.5,-8.049556732177734,1.2094902992248535,:,familiarity
fam_0035_u,False,0.0,2.787330389022827,3.6354236602783203, not,familiarity
