prompt_id,is_control,alpha,hedge_logodds,entropy,top1,direction
fam_0001_u,False,-3.0,-4.653014183044434,0.883631706237793, multiple,hedging
fam_0001_u,False,-1.5,-2.507495403289795,2.0684914588928223, multiple,hedging
fam_0001_u,False,0.0,3.285883903503418,5.110207557678223, not,hedging
fam_0001_u,False,1.5,8.337601661682129,2.2191553115844727, unavailable,hedging
fam_0001_u,False,3.0,10.144804000854492,1.114098310470581, unavailable,hedging
fam_0006_u,False,-3.0,-4.195645332336426,0.9471218585968018, multiple,hedging
fam_0006_u,False,-1.5,-0.755183219909668,2.7567873001098633, multiple,hedging
fam_0006_u,False,0.0,5.332748889923096,2.677777051925659, not,hedging
fam_0006_u,False,1.5,9.362292289733887,1.1367030143737793, unavailable,hedging
fam_0006_u,False,3.0,10.919456481933594,0.6691082715988159, unavailable,hedging
fam_0007_u,False,-3.0,-4.4345622062683105,1.058416724205017, multiple,hedging
fam_0007_u,False,-1.5,-3.127223014831543,1.9933803081512451, multiple,hedging
fam_0007_u,False,0.0,2.682568073272705,4.726724147796631, Jacqueline,hedging
fam_0007_u,False,1.5,8.775920867919922,4.194877624511719, unavailable,hedging
fam_0007_u,False,3.0,10.68691635131836,2.0043187141418457, unavailable,hedging
fam_0008_u,False,-3.0,-4.956821918487549,0.9547744393348694, multiple,hedging
fam_0008_u,False,-1.5,-3.5616331100463867,1.870911717414856, multiple,hedging
fam_0008_u,False,0.0,3.1556921005249023,4.694089412689209, Isaac,hedging
fam_0008_u,False,1.5,9.395938873291016,3.494474172592163, unavailable,hedging
fam_0008_u,False,3.0,10.831066131591797,1.8384153842926025, unavailable,hedging
fam_0011_u,False,-3.0,-5.990767002105713,0.8282411098480225, multiple,hedging
fam_0011_u,False,-1.5,-2.7382447719573975,2.5944294929504395, a,hedging
fam_0011_u,False,0.0,3.630357265472412,4.3212504386901855, not,hedging
fam_0011_u,False,1.5,8.021394729614258,1.1476455926895142, unavailable,hedging
fam_0011_u,False,3.0,9.546977996826172,0.7254644632339478, unavailable,hedging
fam_0017_u,False,-3.0,-5.051405429840088,0.7148466110229492, multiple,hedging
fam_0017_u,False,-1.5,-1.592609167098999,2.8025829792022705, multiple,hedging
fam_0017_u,False,0.0,4.497706890106201,4.723176002502441, not,hedging
fam_0017_u,False,1.5,9.033317565917969,1.2927501201629639, unavailable,hedging
fam_0017_u,False,3.0,10.499397277832031,0.786205530166626, unavailable,hedging
fam_0020_u,False,-3.0,-6.045209884643555,0.480332612991333, multiple,hedging
fam_0020_u,False,-1.5,-4.640396595001221,0.507681131362915, multiple,hedging
fam_0020_u,False,0.0,1.451432228088379,4.899059295654297, not,hedging
fam_0020_u,False,1.5,7.170863151550293,2.786869525909424, unavailable,hedging
